dimension,value,issue_category,issue_count,written_denominator,issue_rate,primary_written_denominator,primary_conditional_rate,meets_minimum,threshold
purchase_month,2018-05,Mixed resolution / service,204,2637,0.07736063708759955,814,0.25061425061425063,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Positive delivery mentions,597,2637,0.22639362912400454,814,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Positive generic mentions,544,2637,0.2062950322335988,814,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Positive product / overall mentions,682,2637,0.25862722791050435,814,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Product condition / mismatch,196,2637,0.07432688661357603,814,0.24078624078624078,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Delivery waiting / non-receipt,96,2388,0.04020100502512563,673,0.1426448736998514,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Generic / Unclear,65,2388,0.027219430485762145,673,0.09658246656760773,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Incomplete order / missing units,116,2388,0.048576214405360134,673,0.1723625557206538,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Mixed / rating-text mismatch,62,2388,0.025963149078726967,673,0.09212481426448738,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Mixed resolution / service,146,2388,0.06113902847571189,673,0.21693907875185736,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Positive delivery mentions,550,2388,0.23031825795644892,673,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Positive generic mentions,494,2388,0.2068676716917923,673,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Positive product / overall mentions,671,2388,0.28098827470686766,673,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-06,Product condition / mismatch,188,2388,0.07872696817420435,673,0.27934621099554235,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Delivery waiting / non-receipt,100,2384,0.04194630872483222,644,0.15527950310559005,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Generic / Unclear,59,2384,0.024748322147651006,644,0.09161490683229814,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Incomplete order / missing units,79,2384,0.03313758389261745,644,0.12267080745341614,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Mixed / rating-text mismatch,61,2384,0.025587248322147652,644,0.09472049689440994,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Mixed resolution / service,170,2384,0.07130872483221476,644,0.2639751552795031,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Positive delivery mentions,559,2384,0.23447986577181207,644,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Positive generic mentions,508,2384,0.21308724832214765,644,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Positive product / overall mentions,673,2384,0.2822986577181208,644,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-07,Product condition / mismatch,175,2384,0.07340604026845637,644,0.2717391304347826,True,"written>=100 and issue>=20; descriptive, no significance ranking"
